ActivityStartDate,ActivityStartTime/Time,ActivityEndDate,ActivityEndTime/Time,MonitoringLocationIdentifier,ActivityDepthHeightMeasure/MeasureValue,ActivityMediaName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,MeasureQualifierCode,DetectionQuantitationLimitMeasure/MeasureValue,ResultDetectionConditionText,ProjectIdentifier,ResultAnalyticalMethod/MethodName,ProviderName,ActivityDepthHeightMeasure/MeasureUnitCode
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Dissolved oxygen (DO),8.24,mg/L,Final,,,,1849;1864,,STORET,
2021-09-07,11:19:00,,,21OHIO_WQX-600860,,Water,Total suspended solids,8.5,mg/L,Final,,5.0,,1849,2540 D ~ Total Suspended Solids in Water,STORET,
2021-08-05,10:15:00,,,21OHIO_WQX-600860,,Water,Sodium,36.1,mg/L,Final,,5.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-24,11:17:00,,,21OHIO_WQX-600860,,Water,Iron,524.0,ug/L,Final,,50.0,,1849,Metals in Water by ICP-AES,STORET,
2021-09-07,11:53:00,,,21OHIO_WQX-V03W25,,Water,Aluminum,,,Final,,200.0,Below Reporting Limit,1849,Metals in Water by ICP-AES,STORET,
2021-08-24,11:17:00,,,21OHIO_WQX-600860,,Water,Sulfate,81.5,mg/L,Final,,10.0,,1849,Sulfate in Water by Colorimetry,STORET,
2021-08-24,11:17:00,,,21OHIO_WQX-600860,,Water,Potassium,4.52,mg/L,Final,,2.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-05,11:40:00,,,21OHIO_WQX-V04S16,,Water,"Temperature, water",23.6,deg C,Final,,,,1849,,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,Total Kjeldahl nitrogen (Organic N & NH3),0.628,mg/L,Final,,0.3,,1849;1864,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Chromium,,,Final,,2.0,Below Reporting Limit,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-03,11:26:00,,,21OHIO_WQX-V03W25,,Water,"Temperature, water",24.71,deg C,Final,,,,1849;1864,,STORET,
2021-06-30,11:52:00,,,21OHIO_WQX-600860,,Water,Specific conductance,654.0,umho/cm,Final,,,,1849,,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,Specific conductance,531.0,umho/cm,Final,,2.0,,1849,2510 B ~ Conductivity - Laboratory Method,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,"Alkalinity, total",153.0,mg/L,Final,,5.0,,1849;1864,Alkalinity by Titration,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,"Chlorophyll a, corrected for pheophytin",57.6,ug/L,Final,,2.15,,1849;1864,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,STORET,
2021-09-29,11:56:00,,,21OHIO_WQX-600860,,Water,Cadmium,,,Final,,0.2,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-24,11:17:00,,,21OHIO_WQX-600860,,Water,pH,8.54,,Final,,,,1849,,STORET,
2021-08-24,12:12:00,,,21OHIO_WQX-V03W25,,Water,Chromium,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,"Total Phosphorus, mixed forms",0.0696,mg/L,Final,,0.01,,1849;1864,Total Phosphorus After Block Digestion,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Strontium,741.0,ug/L,Final,,30.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-09-07,11:19:00,,,21OHIO_WQX-600860,,Water,Arsenic,2.39,ug/L,Final,,2.0,,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-06-30,11:52:00,,,21OHIO_WQX-600860,,Water,Chloride,72.4,mg/L,Final,,5.0,,1849,Chloride by Colorimetric Analysis I,STORET,
2021-06-16,11:16:00,,,21OHIO_WQX-V04S16,,Water,Strontium,1010.0,ug/L,Final,,30.0,,1849,Metals in Water by ICP-AES,STORET,
2021-09-07,11:53:00,,,21OHIO_WQX-V03W25,,Water,Total dissolved solids,390.0,mg/L,Final,,10.0,,1849,2540 C ~ Total Dissolved Solids in Water,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Manganese,42.2,ug/L,Final,,10.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-08-03,11:26:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen saturation,58.2,%,Final,,,,1849;1864,,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Specific conductance,710.0,umho/cm,Final,,2.0,,1849;1864,2510 B ~ Conductivity - Laboratory Method,STORET,
2021-07-20,11:34:00,,,21OHIO_WQX-V03W25,,Water,"Temperature, water",25.67,deg C,Final,,,,1849;1864,,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Potassium,4.68,mg/L,Final,,2.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-07-28,10:57:00,,,21OHIO_WQX-600860,,Water,Magnesium,21.8,mg/L,Final,,1.0,,1849,Metals in Water by ICP-AES,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Barium,66.5,ug/L,Final,,15.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,Cadmium,,,Final,,0.2,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-05,12:43:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen (DO),6.29,mg/L,Final,,,,1849,,STORET,
2021-06-30,12:33:00,,,21OHIO_WQX-V03W25,,Water,Manganese,52.9,ug/L,Final,,10.0,,1849,Metals in Water by ICP-AES,STORET,
2021-09-07,11:53:00,,,21OHIO_WQX-V03W25,,Water,Potassium,4.73,mg/L,Final,,2.0,,1849,Metals in Water by ICP-AES,STORET,
2021-09-07,11:19:00,,,21OHIO_WQX-600860,,Water,Manganese,43.7,ug/L,Final,,10.0,,1849,Metals in Water by ICP-AES,STORET,
2021-07-20,11:34:00,,,21OHIO_WQX-V03W25,,Water,pH,8.56,,Final,,,,1849;1864,,STORET,
2021-09-07,11:53:00,,,21OHIO_WQX-V03W25,,Water,Specific conductance,596.0,umho/cm,Final,,2.0,,1849,2510 B ~ Conductivity - Laboratory Method,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Nickel,3.63,ug/L,Final,,2.0,,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,Magnesium,22.3,mg/L,Final,,1.0,,1849,Metals in Water by ICP-AES,STORET,
2021-07-06,10:32:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen saturation,122.9,%,Final,,,,1849;1864,,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Cadmium,,,Final,,0.2,Below Reporting Limit,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,Organic carbon,5.42,mg/L,Final,,2.0,,1849;1864,5310 C ~ Total Organic Carbon in Water- Ultraviolet Oxidation Method,STORET,
2021-08-03,11:26:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen (DO),4.83,mg/L,Final,,,,1849;1864,,STORET,
2021-09-02,11:24:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen saturation,60.5,%,Final,,,,1849;1864,,STORET,
2021-06-30,11:52:00,,,21OHIO_WQX-600860,,Water,Ammonia,,,Final,,0.05,Below Reporting Limit,1849,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,STORET,
2021-09-07,11:19:00,,,21OHIO_WQX-600860,,Water,Specific conductance,593.0,umho/cm,Final,,2.0,,1849,2510 B ~ Conductivity - Laboratory Method,STORET,
2021-08-03,10:40:00,,,21OHIO_WQX-600860,,Water,pH,8.0,,Final,,,,1849;1864,,STORET,
2021-08-03,10:40:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen saturation,94.5,%,Final,,,,1849;1864,,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Sodium,42.7,mg/L,Final,,5.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-07-28,10:57:00,,,21OHIO_WQX-600860,,Water,Manganese,54.3,ug/L,Final,,10.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Chemical oxygen demand,52.2,mg/L,Final,,20.0,,1849;1864,5220 D ~ Chemical Oxygen Demand by Colorimetry- Closed Reflux,STORET,
2021-08-05,12:43:00,,,21OHIO_WQX-V03W25,,Water,Organic carbon,6.87,mg/L,Final,,2.0,,1849,5310 C ~ Total Organic Carbon in Water- Ultraviolet Oxidation Method,STORET,
2021-08-05,11:40:00,,,21OHIO_WQX-V04S16,,Water,"Total Phosphorus, mixed forms",0.0504,mg/L,Final,,0.01,,1849,Total Phosphorus After Block Digestion,STORET,
2021-07-13,10:47:00,,,21OHIO_WQX-600860,,Water,Specific conductance,412.0,umho/cm,Final,,,,1849;1864,,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Selenium,,,Final,,2.0,Below Reporting Limit,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-10,11:24:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen saturation,56.4,%,Final,,,,1849;1864,,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen saturation,85.8,%,Final,,,,1849,,STORET,
2021-09-29,11:56:00,,,21OHIO_WQX-600860,,Water,Ammonia,,,Final,,0.05,Below Reporting Limit,1849,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,STORET,
2021-07-06,11:03:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen (DO),6.56,mg/L,Final,,,,1849;1864,,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,Iron,185.0,ug/L,Final,,50.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,Lead,,,Final,,2.0,Below Reporting Limit,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-07-06,10:32:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen (DO),9.67,mg/L,Final,,,,1849;1864,,STORET,
2021-09-29,11:56:00,,,21OHIO_WQX-600860,,Water,"Biochemical oxygen demand, standard conditions",,,Final,,2.0,Below Reporting Limit,1849,5210 B ~ 5-Day Biochemical Oxygen Demand,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,Sodium,37.6,mg/L,Final,,5.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Cadmium,,,Final,,0.2,Below Reporting Limit,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,"Biochemical oxygen demand, standard conditions",,,Final,,2.0,Below Reporting Limit,1849;1864,5210 B ~ 5-Day Biochemical Oxygen Demand,STORET,
2021-09-02,10:47:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen saturation,91.7,%,Final,,,,1849;1864,,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Strontium,1520.0,ug/L,Final,,30.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,Lead,,,Final,,2.0,Below Reporting Limit,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-05,11:40:00,,,21OHIO_WQX-V04S16,,Water,Barium,61.6,ug/L,Final,,15.0,,1849,Metals in Water by ICP-AES,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Total suspended solids,,,Final,,5.0,Below Reporting Limit,1849;1864,2540 D ~ Total Suspended Solids in Water,STORET,
2021-06-30,11:52:00,,,21OHIO_WQX-600860,,Water,Total dissolved solids,454.0,mg/L,Final,,10.0,,1849,2540 C ~ Total Dissolved Solids in Water,STORET,
2021-06-22,11:08:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen (DO),7.19,mg/L,Final,,,,1849;1864,,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Nickel,4.5,ug/L,Final,,2.0,,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,"Total Phosphorus, mixed forms",0.0545,mg/L,Final,,0.01,,1849;1864,Total Phosphorus After Block Digestion,STORET,
2021-09-29,11:56:00,,,21OHIO_WQX-600860,,Water,Total suspended solids,14.5,mg/L,Final,,5.0,,1849,2540 D ~ Total Suspended Solids in Water,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,"Total Phosphorus, mixed forms",0.125,mg/L,Final,,0.01,,1849;1864,Total Phosphorus After Block Digestion,STORET,
2021-06-30,12:33:00,,,21OHIO_WQX-V03W25,,Water,Total suspended solids,21.5,mg/L,Final,,5.0,,1849,2540 D ~ Total Suspended Solids in Water,STORET,
2021-08-05,10:15:00,,,21OHIO_WQX-600860,,Water,pH,8.23,,Final,,,,1849,,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,"Hardness, Ca, Mg",195.0,mg/L,Final,,10.0,,1849,Metals in Water by ICP-AES,STORET,
2021-09-07,11:53:00,,,21OHIO_WQX-V03W25,,Water,Cadmium,,,Final,,0.2,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Selenium,,,Final,,2.0,Below Reporting Limit,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-05,10:15:00,,,21OHIO_WQX-600860,,Water,Aluminum,276.0,ug/L,Final,,200.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Pheophytin a,13.1,ug/L,Final,J,10.8,,1849;1864,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,STORET,
2021-06-30,11:52:00,,,21OHIO_WQX-600860,,Water,Potassium,4.85,mg/L,Final,,2.0,,1849,Metals in Water by ICP-AES,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,"Alkalinity, total",189.0,mg/L,Final,,5.0,,1849;1864,Alkalinity by Titration,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,Chemical oxygen demand,,,Final,J,20.0,Below Reporting Limit,1849,5220 D ~ Chemical Oxygen Demand by Colorimetry- Closed Reflux,STORET,
2021-09-02,11:24:00,,,21OHIO_WQX-V03W25,,Water,"Temperature, water",24.65,deg C,Final,,,,1849;1864,,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Magnesium,12.9,mg/L,Final,,1.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Nitrate + Nitrite,0.833,mg/L,Final,,0.1,,1849;1864,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Chloride,48.1,mg/L,Final,,5.0,,1849;1864,Chloride by Colorimetric Analysis I,STORET,
2021-09-07,11:19:00,,,21OHIO_WQX-600860,,Water,Sodium,40.1,mg/L,Final,,5.0,,1849,Metals in Water by ICP-AES,STORET,
2021-06-22,10:38:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen saturation,94.0,%,Final,,,,1849;1864,,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Nickel,4.35,ug/L,Final,,2.0,,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-07-28,10:57:00,,,21OHIO_WQX-600860,,Water,Nitrate + Nitrite,1.7,mg/L,Final,,0.1,,1849,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2021-08-05,12:43:00,,,21OHIO_WQX-V03W25,,Water,"Hardness, Ca, Mg",250.0,mg/L,Final,,10.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-05,11:40:00,,,21OHIO_WQX-V04S16,,Water,Ammonia,,,Final,,0.05,Below Reporting Limit,1849,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,"Total Phosphorus, mixed forms",0.0535,mg/L,Final,,0.01,,1849,Total Phosphorus After Block Digestion,STORET,
2021-07-28,10:57:00,,,21OHIO_WQX-600860,,Water,Specific conductance,596.0,umho/cm,Final,,2.0,,1849,2510 B ~ Conductivity - Laboratory Method,STORET,
2021-08-10,10:58:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen (DO),7.67,mg/L,Final,,,,1849;1864,,STORET,
2021-06-22,11:08:00,,,21OHIO_WQX-V03W25,,Water,Specific conductance,433.0,umho/cm,Final,,,,1849;1864,,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Dissolved oxygen saturation,100.4,%,Final,,,,1849;1864,,STORET,
2021-08-24,11:17:00,,,21OHIO_WQX-600860,,Water,Cadmium,,,Final,,0.2,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-06-22,10:38:00,,,21OHIO_WQX-600860,,Water,Specific conductance,534.0,umho/cm,Final,,,,1849;1864,,STORET,
2021-07-06,11:03:00,,,21OHIO_WQX-V03W25,,Water,pH,8.23,,Final,,,,1849;1864,,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,Organic carbon,5.77,mg/L,Final,,2.0,,1849,5310 C ~ Total Organic Carbon in Water- Ultraviolet Oxidation Method,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,Barium,50.2,ug/L,Final,,15.0,,1849,Metals in Water by ICP-AES,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,Calcium,55.7,mg/L,Final,,2.0,,1849,Metals in Water by ICP-AES,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen saturation,58.7,%,Final,,,,1849,,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,"Total Phosphorus, mixed forms",0.117,mg/L,Final,,0.01,,1849;1864,Total Phosphorus After Block Digestion,STORET,
2021-08-24,11:17:00,,,21OHIO_WQX-600860,,Water,Specific conductance,633.0,umho/cm,Final,,,,1849,,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Aluminum,,,Final,,200.0,Below Reporting Limit,1849;1864,Metals in Water by ICP-AES,STORET,
2021-08-05,11:40:00,,,21OHIO_WQX-V04S16,,Water,Specific conductance,635.0,umho/cm,Final,,,,1849,,STORET,
2021-09-07,11:19:00,,,21OHIO_WQX-600860,,Water,Sulfate,76.6,mg/L,Final,,10.0,,1849,Sulfate in Water by Colorimetry,STORET,
2021-08-24,11:17:00,,,21OHIO_WQX-600860,,Water,Organic carbon,6.57,mg/L,Final,,2.0,,1849,5310 C ~ Total Organic Carbon in Water- Ultraviolet Oxidation Method,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,"Temperature, water",23.7,deg C,Final,,,,1849;1864,,STORET,
2021-08-05,11:40:00,,,21OHIO_WQX-V04S16,,Water,Potassium,5.21,mg/L,Final,,2.0,,1849,Metals in Water by ICP-AES,STORET,
2021-09-02,10:47:00,,,21OHIO_WQX-600860,,Water,"Temperature, water",23.9,deg C,Final,,,,1849;1864,,STORET,
2021-10-13,12:00:00,,,21OHIO_WQX-303123,,Water,Dissolved oxygen saturation,66.4,%,Final,,,,1713,,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,Nitrate + Nitrite,0.654,mg/L,Final,,0.1,,1849,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2021-07-06,11:03:00,,,21OHIO_WQX-V03W25,,Water,Specific conductance,547.0,umho/cm,Final,,,,1849;1864,,STORET,
2021-06-16,11:16:00,,,21OHIO_WQX-V04S16,,Water,Cadmium,,,Final,,0.2,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-09-07,11:19:00,,,21OHIO_WQX-600860,,Water,"Total Phosphorus, mixed forms",0.0766,mg/L,Final,J,0.01,,1849,Total Phosphorus After Block Digestion,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Potassium,3.78,mg/L,Final,,2.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,"Hardness, Ca, Mg",242.0,mg/L,Final,,10.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,"Hardness, Ca, Mg",204.0,mg/L,Final,,10.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,Copper,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-24,12:12:00,,,21OHIO_WQX-V03W25,,Water,Magnesium,19.5,mg/L,Final,,1.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Iron,887.0,ug/L,Final,,50.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-09-07,11:19:00,,,21OHIO_WQX-600860,,Water,Pheophytin a,8.28,ug/L,Final,J,1.43,,1849,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,STORET,
2021-07-28,10:57:00,,,21OHIO_WQX-600860,,Water,Organic carbon,6.35,mg/L,Final,,2.0,,1849,5310 C ~ Total Organic Carbon in Water- Ultraviolet Oxidation Method,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,Total dissolved solids,384.0,mg/L,Final,,10.0,,1849,2540 C ~ Total Dissolved Solids in Water,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,"Total Phosphorus, mixed forms",0.0499,mg/L,Final,J,0.01,,1849;1864,Total Phosphorus After Block Digestion,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Copper,4.23,ug/L,Final,,2.0,,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-09-07,11:53:00,,,21OHIO_WQX-V03W25,,Water,Magnesium,21.7,mg/L,Final,,1.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Nickel,4.5,ug/L,Final,,2.0,,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-09-29,11:56:00,,,21OHIO_WQX-600860,,Water,Sulfate,70.1,mg/L,Final,,10.0,,1849,Sulfate in Water by Colorimetry,STORET,
2021-08-03,10:40:00,,,21OHIO_WQX-600860,,Water,"Temperature, water",24.41,deg C,Final,,,,1849;1864,,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,Nickel,4.43,ug/L,Final,,2.0,,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-06-16,11:16:00,,,21OHIO_WQX-V04S16,,Water,Total Kjeldahl nitrogen (Organic N & NH3),0.829,mg/L,Final,,0.3,,1849,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,STORET,
2021-09-07,11:53:00,,,21OHIO_WQX-V03W25,,Water,Sulfate,90.5,mg/L,Final,,10.0,,1849,Sulfate in Water by Colorimetry,STORET,
2021-08-05,12:43:00,,,21OHIO_WQX-V03W25,,Water,Cadmium,,,Final,,0.2,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,Nitrate + Nitrite,1.85,mg/L,Final,,0.1,,1849,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2021-08-05,10:15:00,,,21OHIO_WQX-600860,,Water,Selenium,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-07-20,11:01:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen saturation,96.4,%,Final,,,,1849;1864,,STORET,
2021-08-24,12:12:00,,,21OHIO_WQX-V03W25,,Water,Selenium,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Zinc,,,Final,,10.0,Below Reporting Limit,1849;1864,Metals in Water by ICP-AES,STORET,
2021-06-30,11:52:00,,,21OHIO_WQX-600860,,Water,Pheophytin a,36.4,ug/L,Final,J,9.21,,1849,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,STORET,
2021-08-05,10:15:00,,,21OHIO_WQX-600860,,Water,Chloride,61.9,mg/L,Final,,5.0,,1849,Chloride by Colorimetric Analysis I,STORET,
2021-09-07,11:53:00,,,21OHIO_WQX-V03W25,,Water,Calcium,62.1,mg/L,Final,,2.0,,1849,Metals in Water by ICP-AES,STORET,
2021-06-30,12:33:00,,,21OHIO_WQX-V03W25,,Water,Nitrate + Nitrite,2.66,mg/L,Final,,0.1,,1849,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2021-08-05,11:40:00,,,21OHIO_WQX-V04S16,,Water,Cadmium,,,Final,,0.2,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,Aluminum,,,Final,,200.0,Below Reporting Limit,1849,Metals in Water by ICP-AES,STORET,
2021-08-10,10:58:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen (DO),7.67,mg/L,Final,,,,1849;1864,,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,Specific conductance,615.0,umho/cm,Final,,,,1849;1864,,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Specific conductance,509.0,umho/cm,Final,,2.0,,1849;1864,2510 B ~ Conductivity - Laboratory Method,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Sulfate,39.7,mg/L,Final,,10.0,,1849;1864,Sulfate in Water by Colorimetry,STORET,
2021-06-22,10:38:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen (DO),7.92,mg/L,Final,,,,1849;1864,,STORET,
2021-07-28,10:57:00,,,21OHIO_WQX-600860,,Water,Selenium,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-05,12:43:00,,,21OHIO_WQX-V03W25,,Water,"Biochemical oxygen demand, standard conditions",3.44,mg/L,Final,,2.0,,1849,5210 B ~ 5-Day Biochemical Oxygen Demand,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Copper,3.12,ug/L,Final,,2.0,,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
