location,month,Chloride,Phosphorus,Specific conductance,Sulfate,Total dissolved solids,pH
baton_rouge,2010-01-01,,,,,,7.95
baton_rouge,2010-02-01,,,,,,8.0
baton_rouge,2010-03-01,,,,,,8.0
baton_rouge,2010-04-01,,,,,,7.975
baton_rouge,2010-05-01,,,,,,7.95
baton_rouge,2010-06-01,,,,,,8.0
baton_rouge,2010-08-01,,,,,,8.149999999999999
baton_rouge,2010-10-01,,,,,,8.05
baton_rouge,2010-12-01,,,,,,8.05
baton_rouge,2011-01-01,,,,,,8.05
baton_rouge,2011-02-01,,,,,,8.2
baton_rouge,2011-03-01,,,,,,8.0
baton_rouge,2011-04-01,,,,,,7.95
baton_rouge,2011-05-01,,,,,,7.8
baton_rouge,2011-06-01,,,,,,7.925
baton_rouge,2011-08-01,,,,,,8.1
baton_rouge,2011-10-01,,,,,,8.149999999999999
baton_rouge,2011-12-01,,,,,,8.0
baton_rouge,2012-01-01,,,,,,8.0
baton_rouge,2012-02-01,,,,,,7.9
baton_rouge,2012-03-01,,,,,,7.975
baton_rouge,2012-04-01,,,,,,7.95
baton_rouge,2012-05-01,,,,,,7.966666666666666
baton_rouge,2012-06-01,4.126,,132.4,5.689,,7.8999999999999995
baton_rouge,2012-08-01,,,,,,7.975
baton_rouge,2012-10-01,5.75,0.315,,16.3,155.0,8.05
baton_rouge,2012-11-01,15.9,0.236,,19.2,178.0,
baton_rouge,2012-12-01,19.6,0.097,,15.8,60.0,8.149999999999999
baton_rouge,2013-01-01,10.1,0.102,,20.0,180.0,8.0
baton_rouge,2013-02-01,10.5,0.176,,35.1,172.0,8.05
baton_rouge,2013-03-01,8.65,0.131,,26.5,122.0,7.975
baton_rouge,2013-04-01,15.4,0.0742,,22.6,142.0,7.925
baton_rouge,2013-05-01,8.9,0.234,,17.4,128.0,7.7
baton_rouge,2013-06-01,9.37,0.305,,13.6,122.0,7.675000000000001
baton_rouge,2013-07-01,18.6,0.209,,13.4,148.0,7.85
baton_rouge,2013-08-01,19.9,0.262,,15.0,172.0,8.0
baton_rouge,2013-09-01,23.4,0.0853,,15.9,205.0,
baton_rouge,2013-11-01,,,,,,8.1
baton_rouge,2013-12-01,,,,,,8.2
baton_rouge,2014-01-01,,,,,,7.85
baton_rouge,2014-02-01,,,,,,7.95
baton_rouge,2014-03-01,,,,,,7.825
baton_rouge,2014-04-01,,,,,,7.8
baton_rouge,2014-05-01,,,,,,7.725
baton_rouge,2014-06-01,,,,,,7.825
baton_rouge,2014-07-01,,,,,,8.0
baton_rouge,2014-08-01,,,,,,8.05
baton_rouge,2014-10-01,,,,,,7.9
baton_rouge,2014-11-01,,,,,,8.7
baton_rouge,2014-12-01,,,,,,8.0
baton_rouge,2015-01-01,,,,,,8.0
baton_rouge,2015-02-01,,,,,,8.05
baton_rouge,2015-03-01,,,,,,7.85
baton_rouge,2015-04-01,,,,,,7.775
baton_rouge,2015-05-01,,,,,,7.8
baton_rouge,2015-06-01,,,,,,7.85
baton_rouge,2015-07-01,,,,,,7.8
baton_rouge,2015-08-01,,,,,,7.8
baton_rouge,2015-10-01,,,,,,8.100000000000001
baton_rouge,2015-12-01,,,,,,8.25
baton_rouge,2016-01-01,,,,,,7.800000000000001
baton_rouge,2016-02-01,,,,,,8.1
baton_rouge,2016-03-01,,,,,,8.05
baton_rouge,2016-04-01,,,,,,7.85
baton_rouge,2016-05-01,,,,,,7.95
baton_rouge,2016-06-01,,,,,,7.975
baton_rouge,2016-07-01,,,,,,8.25
baton_rouge,2016-08-01,,,,,,8.1
baton_rouge,2016-10-01,17.6,0.3,,22.2,170.0,8.25
baton_rouge,2016-11-01,25.7,0.23,,22.4,215.0,
baton_rouge,2016-12-01,7.2,0.42,,11.5,90.0,8.3
baton_rouge,2017-01-01,12.3,0.25,,21.5,190.0,7.75
baton_rouge,2017-02-01,13.9,0.11,,26.8,225.0,8.0
baton_rouge,2017-03-01,13.2,0.61,,21.7,115.0,7.9
baton_rouge,2017-04-01,8.5,0.3,,14.0,105.0,
baton_rouge,2017-05-01,7.1,0.23,,13.3,70.0,
baton_rouge,2017-06-01,5.696666666666666,0.3,,7.826,100.0,
baton_rouge,2017-07-01,9.3,0.32,,13.7,135.0,7.4
baton_rouge,2017-08-01,13.5,0.28,,28.8,190.0,7.5
baton_rouge,2017-09-01,8.5,,,17.8,145.0,7.7
baton_rouge,2017-10-01,39.3,0.24,,16.0,110.0,8.0
baton_rouge,2017-11-01,8.9,0.088,,3.8,60.0,
baton_rouge,2017-12-01,17.4,,,11.3,85.0,8.1
baton_rouge,2018-01-01,10.0,0.39,,10.0,145.0,
baton_rouge,2018-02-01,26.4,0.086,,18.0,240.0,
baton_rouge,2018-03-01,4.4,0.3,,1.0,35.0,
baton_rouge,2018-04-01,47.9,0.23,,24.3,250.0,
baton_rouge,2018-05-01,25.4,0.17,,13.0,195.0,7.5
baton_rouge,2018-06-01,7.2,0.42,,9.4,110.0,
baton_rouge,2018-07-01,8.3,0.15,,9.2,90.0,
baton_rouge,2018-08-01,6.7,0.11,,4.8,125.0,8.0
baton_rouge,2018-09-01,7.7,0.23,,6.9,150.0,
baton_rouge,2018-11-01,,,,,,7.7
baton_rouge,2019-03-01,,,,,,7.8
baton_rouge,2019-04-01,,,,,,7.6
baton_rouge,2019-10-01,8.2,0.13,,18.0,88.0,
baton_rouge,2019-11-01,11.0,0.13,,23.0,130.0,7.9
baton_rouge,2019-12-01,6.0,0.35,,7.1,34.0,
baton_rouge,2020-01-01,8.9,0.27,,22.0,110.0,
baton_rouge,2020-02-01,7.2,0.12,,18.0,160.0,
baton_rouge,2020-03-01,12.0,0.11,,23.0,110.0,
baton_rouge,2020-04-01,14.0,0.28,,15.0,150.0,
baton_rouge,2020-05-01,5.7,0.35,,16.0,140.0,
baton_rouge,2020-06-01,8.0,0.31,,12.0,150.0,
baton_rouge,2020-07-01,3.6,0.21,,12.0,100.0,
baton_rouge,2020-08-01,8.7,0.34,,16.0,180.0,
baton_rouge,2020-09-01,7.6,0.33,,14.0,170.0,
baton_rouge,2020-10-01,,,,,,7.7
columbus,2012-04-01,81.0,0.019,,62.6,627.5,
columbus,2012-11-01,78.3,0.022,,60.9,641.0,
columbus,2013-04-01,77.2,0.023,,61.9,621.0,
columbus,2013-10-01,82.6,,,69.8,660.0,
columbus,2014-04-01,70.2,0.018,,63.2,623.0,
columbus,2014-05-01,144.0,2.12,,,636.0,
columbus,2014-10-01,77.4,,,61.6,640.0,
columbus,2015-08-01,116.53333333333335,0.3605,,161.46666666666667,641.3333333333334,
columbus,2015-09-01,51.71666666666667,0.124,,105.15714285714286,,
columbus,2019-11-01,115.0,,,,556.0,
columbus,2021-06-01,66.7,,,72.7,417.2,
columbus,2021-07-01,45.775,,,58.5,342.0,
columbus,2021-08-01,58.42222222222222,,,73.72222222222223,393.1111111111111,
columbus,2021-09-01,56.0,,,83.15,383.0,
des_moines,2011-01-01,23.5,,,50.0,495.0,
des_moines,2011-02-01,64.0,,,57.0,480.0,
des_moines,2011-03-01,92.0,,,24.5,355.0,
des_moines,2011-04-01,51.166666666666664,,,43.0,345.0,
des_moines,2011-05-01,61.32142857142857,,,32.5,385.0,
des_moines,2011-06-01,66.75,,,31.0,405.0,
des_moines,2011-07-01,21.0,,,22.0,405.0,
des_moines,2011-08-01,83.81818181818181,,,44.5,360.0,
des_moines,2011-09-01,27.0,,,54.5,380.0,
des_moines,2011-10-01,66.4375,,,65.0,415.0,
des_moines,2011-11-01,73.25,,,68.5,415.0,
des_moines,2011-12-01,73.83333333333333,,,65.5,415.0,
des_moines,2012-01-01,34.0,,,63.0,410.0,
des_moines,2012-02-01,38.0,,,65.5,420.0,
des_moines,2012-03-01,34.5,,,58.5,435.0,
des_moines,2012-04-01,28.5,,,46.0,355.0,
des_moines,2012-05-01,25.5,,,39.5,385.0,
des_moines,2012-06-01,23.5,,,47.5,400.0,
des_moines,2012-07-01,22.5,,,49.5,370.0,
des_moines,2012-08-01,40.0,,,66.5,420.0,
des_moines,2012-09-01,65.0,,,80.5,450.0,
des_moines,2012-10-01,51.0,,,80.5,425.0,
des_moines,2012-11-01,65.0,,,83.0,470.0,
des_moines,2012-12-01,63.5,,,87.5,480.0,
des_moines,2013-01-01,78.5,,,86.5,540.0,
des_moines,2013-02-01,83.5,,,87.0,535.0,
des_moines,2013-03-01,26.0,,,39.5,285.0,
des_moines,2013-04-01,29.5,,,49.0,320.0,
des_moines,2013-05-01,31.0,,,42.5,435.0,
des_moines,2013-06-01,20.5,,,25.5,370.0,
des_moines,2013-07-01,25.5,,,35.5,435.0,
des_moines,2013-08-01,37.0,,,71.0,385.0,
des_moines,2013-09-01,106.0,,,116.0,610.0,
des_moines,2013-10-01,62.5,,,96.5,475.0,
des_moines,2013-11-01,59.0,,,91.5,465.0,
des_moines,2013-12-01,72.5,,,97.5,500.0,
des_moines,2014-01-01,99.0,,,120.0,655.0,
des_moines,2014-02-01,112.0,,,125.0,680.0,
des_moines,2014-03-01,116.5,,,103.0,655.0,
des_moines,2014-04-01,37.0,,,48.5,310.0,
des_moines,2014-05-01,42.5,,,57.5,365.0,
des_moines,2014-06-01,34.5,,,52.0,360.0,
des_moines,2014-07-01,12.0,,,17.45,275.0,
des_moines,2014-08-01,30.0,,,55.5,405.0,
des_moines,2014-09-01,22.0,,,42.5,385.0,
des_moines,2014-10-01,,,,,490.0,
des_moines,2014-11-01,43.0,,,,520.0,
des_moines,2014-12-01,,,,,530.0,
des_moines,2015-01-01,,,,,560.0,
des_moines,2015-02-01,31.0,,,32.0,540.0,
des_moines,2015-03-01,40.0,,,46.0,530.0,
des_moines,2015-04-01,30.0,,,33.0,410.0,
des_moines,2015-05-01,26.0,,,23.0,450.0,
des_moines,2015-06-01,23.0,,,20.0,490.0,
des_moines,2015-07-01,19.0,,,18.0,500.0,
des_moines,2015-08-01,20.0,,,22.0,480.0,
des_moines,2015-09-01,12.0,,,13.0,360.0,
des_moines,2015-10-01,20.0,,,21.0,490.0,
des_moines,2015-11-01,28.0,,,30.0,470.0,
des_moines,2015-12-01,20.0,,,22.0,490.0,
des_moines,2016-01-01,20.0,,,20.0,460.0,
des_moines,2016-02-01,25.0,,,28.0,460.0,
des_moines,2016-03-01,20.0,,,24.0,460.0,
des_moines,2016-04-01,21.0,,,21.0,400.0,
des_moines,2016-05-01,21.0,,,18.0,460.0,
des_moines,2016-06-01,22.0,,,18.0,500.0,
des_moines,2016-07-01,32.0,,,38.0,360.0,
des_moines,2016-08-01,22.0,,,28.0,440.0,
des_moines,2016-09-01,37.0,,,54.0,440.0,
des_moines,2016-10-01,19.0,,,23.0,480.0,
des_moines,2016-11-01,26.0,,,30.0,460.0,
des_moines,2016-12-01,23.0,,,25.0,490.0,
des_moines,2017-01-01,24.0,,,9.9,270.0,
des_moines,2017-02-01,21.0,,,28.0,490.0,
des_moines,2017-03-01,23.0,,,21.0,470.0,
des_moines,2017-04-01,21.0,,,19.0,500.0,
des_moines,2017-05-01,56.833333333333336,,,12.0,470.0,
des_moines,2017-06-01,53.111111111111114,,,33.0,450.0,
des_moines,2017-07-01,54.8,,,33.0,470.0,
des_moines,2017-08-01,60.4,,,160.0,620.0,
des_moines,2017-09-01,66.0,,,250.0,830.0,
des_moines,2017-10-01,45.666666666666664,,,24.0,300.0,
des_moines,2017-11-01,58.523809523809526,,,56.0,460.0,
des_moines,2017-12-01,70.4,,,72.0,510.0,
des_moines,2018-01-01,277.0,,,140.0,710.0,
des_moines,2018-02-01,395.75,,,110.0,680.0,
des_moines,2018-03-01,211.26666666666668,,,34.0,420.0,
des_moines,2018-04-01,138.27777777777777,,,33.0,440.0,
des_moines,2018-05-01,74.44444444444444,,,21.0,420.0,
des_moines,2018-06-01,58.85,,438.0,12.0,297.5,
des_moines,2018-07-01,59.1764705882353,,358.0,19.0,331.5,
des_moines,2018-08-01,57.85,,,39.0,360.0,
des_moines,2018-09-01,47.8,,318.0,19.0,313.5,
des_moines,2018-10-01,66.36333333333333,,,42.895,430.0,
des_moines,2018-11-01,67.25,,,17.0,440.0,
des_moines,2018-12-01,63.77777777777778,,,24.0,480.0,
des_moines,2019-01-01,87.61538461538461,,,20.0,470.0,
des_moines,2019-02-01,154.33333333333334,,,33.0,480.0,
des_moines,2019-03-01,171.8125,,,34.0,520.0,
des_moines,2019-04-01,117.0,,,23.0,430.0,
des_moines,2019-05-01,60.54545454545455,,,27.0,380.0,
des_moines,2019-06-01,69.87096774193549,,290.0,19.0,319.0,
des_moines,2019-07-01,60.0,,,19.0,470.0,
des_moines,2019-08-01,61.81818181818182,,291.0,38.0,285.0,
des_moines,2019-09-01,61.857142857142854,,297.0,52.0,281.5,
des_moines,2019-10-01,42.91111111111111,,,23.0,470.0,
des_moines,2019-11-01,78.6,,,24.0,480.0,
des_moines,2019-12-01,87.76,,,23.0,450.0,
des_moines,2020-01-01,114.13333333333334,,,25.0,460.0,
des_moines,2020-02-01,164.92857142857142,,,26.0,490.0,
des_moines,2020-03-01,131.41176470588235,,,27.0,490.0,
des_moines,2020-04-01,103.08333333333333,,,18.0,460.0,
des_moines,2020-05-01,77.96428571428571,,,31.0,390.0,
des_moines,2020-06-01,78.7741935483871,,399.0,21.0,360.0,
des_moines,2020-07-01,72.41935483870968,,383.0,41.0,349.5,
des_moines,2020-08-01,75.45714285714286,,,140.0,630.0,
des_moines,2020-09-01,64.25925925925925,,486.0,60.0,328.0,
des_moines,2020-10-01,79.8,,,180.0,740.0,
des_moines,2020-11-01,103.6,,,180.0,740.0,
des_moines,2020-12-01,130.04166666666666,,,120.0,610.0,
des_moines,2021-01-01,211.73333333333332,,,220.0,840.0,
des_moines,2021-02-01,249.3846153846154,,,170.0,820.0,
des_moines,2021-03-01,154.70967741935485,,,23.0,310.0,
des_moines,2021-04-01,116.87096774193549,,,50.0,370.0,
des_moines,2021-05-01,94.2156862745098,,,59.0,420.0,
des_moines,2021-06-01,83.1470588235294,,543.0,42.0,416.5,
des_moines,2021-07-01,95.85,,481.0,180.0,486.5,
des_moines,2021-08-01,88.0,,,80.0,470.0,
des_moines,2021-09-01,73.14583333333333,,364.0,140.0,373.0,
des_moines,2021-10-01,92.2,,,480.0,1270.0,
des_moines,2021-11-01,92.44444444444444,,,60.0,540.0,
des_moines,2021-12-01,114.41379310344827,,,48.0,500.0,
houston_buffalo_bayou,2013-01-01,18.05263157894737,0.2826315789473684,268.42105263157896,15.473684210526315,,
houston_buffalo_bayou,2013-02-01,62.608695652173914,0.696,596.28,28.652173913043477,,7.5
houston_buffalo_bayou,2013-03-01,111.42105263157895,0.8755555555555555,910.1176470588235,53.473684210526315,,
houston_buffalo_bayou,2013-04-01,76.65,1.026842105263158,590.2272727272727,33.85,,7.7
houston_buffalo_bayou,2013-05-01,45.333333333333336,0.4185263157894737,138.1578947368421,26.333333333333332,,
houston_buffalo_bayou,2013-06-01,49.10526315789474,0.4889473684210527,444.57894736842104,23.210526315789473,,7.5
houston_buffalo_bayou,2013-07-01,51.388888888888886,0.4677777777777778,460.36842105263156,27.38888888888889,,
houston_buffalo_bayou,2013-08-01,108.68181818181819,0.8813043478260869,1129.8333333333333,38.5,,7.2
houston_buffalo_bayou,2013-10-01,51.1578947368421,0.5442105263157895,493.5263157894737,26.473684210526315,,
houston_buffalo_bayou,2013-11-01,58.68181818181818,0.6113636363636363,541.92,33.27272727272727,,7.6
houston_buffalo_bayou,2014-01-01,64.05,0.607,1976.4545454545455,30.75,,7.5
houston_buffalo_bayou,2014-02-01,58.61904761904762,0.7975000000000001,525.8571428571429,29.333333333333332,,
houston_buffalo_bayou,2014-03-01,28.789473684210527,0.31526315789473686,366.5263157894737,18.94736842105263,,7.3
houston_buffalo_bayou,2014-04-01,116.0,1.0736842105263158,1740.0454545454545,47.4,,
houston_buffalo_bayou,2014-05-01,118.5,,906.5,46.0,,7.5
houston_buffalo_bayou,2014-06-01,29.31578947368421,0.18473684210526314,401.4736842105263,34.09090909090909,,7.8
houston_buffalo_bayou,2014-07-01,34.3,0.3725,386.72727272727275,19.95,,7.2
houston_buffalo_bayou,2014-08-01,44.666666666666664,0.5868421052631579,439.9047619047619,19.88888888888889,,
houston_buffalo_bayou,2014-09-01,,,,,,7.7
houston_buffalo_bayou,2014-10-01,89.35,0.9215,709.8181818181819,36.2,,
houston_buffalo_bayou,2014-11-01,60.61904761904762,1.0663157894736843,516.2272727272727,27.045454545454547,,7.7
houston_buffalo_bayou,2014-12-01,,,,,,7.5
houston_buffalo_bayou,2015-01-01,44.05263157894737,0.4447368421052631,507.63157894736844,28.36842105263158,,7.5
houston_buffalo_bayou,2015-02-01,104.91304347826087,1.2617391304347827,1085.32,45.43478260869565,,
houston_buffalo_bayou,2015-03-01,56.8421052631579,0.5405,570.2,29.473684210526315,,7.4
houston_buffalo_bayou,2015-04-01,50.73684210526316,0.7257142857142858,492.3809523809524,28.57894736842105,,7.5
houston_buffalo_bayou,2015-05-01,18.0,0.3675,191.0,12.333333333333334,,7.75
houston_buffalo_bayou,2015-06-01,35.3,0.3155,424.54545454545456,38.833333333333336,,
houston_buffalo_bayou,2015-07-01,59.73684210526316,0.5911111111111111,600.8421052631579,34.88235294117647,,7.922222222222222
houston_buffalo_bayou,2015-08-01,59.65909090909091,0.7713636363636364,509.8181818181818,26.718181818181815,,
houston_buffalo_bayou,2015-10-01,71.21052631578948,0.6285000000000001,607.9,39.86666666666667,,7.8
houston_buffalo_bayou,2015-11-01,28.736363636363638,0.2887826086956522,376.30434782608694,22.66722222222222,,
houston_buffalo_bayou,2015-12-01,,,,,,7.5
houston_buffalo_bayou,2016-01-01,48.388888888888886,0.5026315789473684,508.8421052631579,25.68421052631579,,
houston_buffalo_bayou,2016-02-01,66.77272727272727,0.868,642.2272727272727,34.36363636363637,,7.5
houston_buffalo_bayou,2016-03-01,35.31578947368421,0.2931578947368421,571.2173913043479,26.266666666666666,,7.5
houston_buffalo_bayou,2016-04-01,44.61538461538461,0.6315384615384615,470.3076923076923,25.153846153846153,,8.4
houston_buffalo_bayou,2016-05-01,39.5,0.1974,286.46153846153845,26.0,,8.1
houston_buffalo_bayou,2016-06-01,23.68421052631579,0.209,341.85,26.5,,7.5
houston_buffalo_bayou,2016-07-01,65.94736842105263,0.41105263157894734,622.2105263157895,31.263157894736842,,
houston_buffalo_bayou,2016-08-01,59.08695652173913,0.41391304347826086,1203.0384615384614,26.90909090909091,,
houston_buffalo_bayou,2016-09-01,,,,,,7.7
houston_buffalo_bayou,2016-10-01,91.42105263157895,0.9736842105263158,774.8947368421053,39.73684210526316,,
houston_buffalo_bayou,2016-11-01,52.68260869565218,0.6354166666666666,956.3571428571429,23.426086956521736,,
houston_buffalo_bayou,2017-01-01,29.331578947368417,0.3382857142857143,295.2608695652174,15.7995,,7.8999999999999995
houston_buffalo_bayou,2017-02-01,64.95454545454545,0.6645454545454546,639.7272727272727,37.88636363636363,,7.6
houston_buffalo_bayou,2017-03-01,64.73684210526316,0.6668421052631579,637.421052631579,34.78947368421053,,7.7
houston_buffalo_bayou,2017-04-01,76.17999999999999,0.76885,647.2608695652174,36.25,,
houston_buffalo_bayou,2017-05-01,96.86666666666667,1.2833333333333334,775.3333333333334,53.9,,
houston_buffalo_bayou,2017-06-01,79.89473684210526,0.5372222222222223,727.1578947368421,40.421052631578945,,7.6
houston_buffalo_bayou,2017-07-01,43.635000000000005,0.51115,432.17391304347825,25.54,,7.8
houston_buffalo_bayou,2017-08-01,43.695454545454545,0.48000000000000004,560.5,24.222727272727273,,7.9
houston_buffalo_bayou,2017-10-01,56.8421052631579,0.431578947368421,533.421052631579,27.57894736842105,,
houston_buffalo_bayou,2017-11-01,111.1875,0.9674999999999999,1872.1666666666667,40.92916666666667,,7.4
houston_buffalo_bayou,2018-01-01,39.388888888888886,0.4884210526315789,370.5263157894737,18.842105263157894,,
houston_buffalo_bayou,2018-02-01,39.755,0.4805,1008.1363636363636,22.625,,6.7
houston_buffalo_bayou,2018-03-01,57.11,0.5165217391304348,484.3333333333333,25.51304347826087,,
houston_buffalo_bayou,2018-04-01,48.473684210526315,0.45736842105263154,518.3157894736842,26.57894736842105,,7.7
houston_buffalo_bayou,2018-06-01,58.73913043478261,0.5829166666666666,512.1612903225806,25.833333333333332,,7.7
houston_buffalo_bayou,2018-07-01,36.73684210526316,0.3168421052631579,415.2631578947368,19.05263157894737,,7.7
houston_buffalo_bayou,2018-08-01,73.43478260869566,0.802608695652174,630.8461538461538,31.17391304347826,,7.7
houston_buffalo_bayou,2018-09-01,,,,,,7.4
houston_buffalo_bayou,2018-10-01,37.526315789473685,0.5368421052631579,406.57894736842104,20.736842105263158,,
houston_buffalo_bayou,2018-11-01,42.30434782608695,0.5230434782608696,447.69565217391306,23.652173913043477,,
houston_buffalo_bayou,2018-12-01,,,,,,7.3
houston_buffalo_bayou,2019-01-01,43.578947368421055,0.4489473684210526,489.0,25.57894736842105,,
houston_buffalo_bayou,2019-02-01,62.416666666666664,0.7695833333333333,743.625,30.083333333333332,,7.8
houston_buffalo_bayou,2019-03-01,88.21052631578948,0.8036842105263158,811.2631578947369,46.10526315789474,,
houston_buffalo_bayou,2019-04-01,35.75,0.49,396.125,18.625,,
houston_buffalo_bayou,2019-05-01,86.27272727272727,0.8754545454545455,865.5454545454545,47.63636363636363,,7.7
houston_buffalo_bayou,2019-06-01,61.75,0.5375,551.3,27.5625,,7.5
houston_buffalo_bayou,2019-07-01,92.53846153846153,0.8757692307692307,973.6896551724138,38.73076923076923,,
houston_buffalo_bayou,2019-08-01,66.14285714285714,0.7942857142857143,539.1428571428571,28.047619047619047,,7.45
houston_buffalo_bayou,2019-09-01,,,,,,7.95
houston_buffalo_bayou,2019-10-01,50.81818181818182,0.6027272727272727,469.6363636363636,23.181818181818183,,
houston_buffalo_bayou,2019-11-01,,1.128,557.6923076923077,23.0,,7.8
houston_buffalo_bayou,2019-12-01,101.57142857142857,1.26,790.4285714285714,38.285714285714285,,
houston_buffalo_bayou,2020-01-01,38.0,0.76,355.0,20.0,,7.6
houston_buffalo_bayou,2020-03-01,106.0,1.552,800.9090909090909,48.0,,
houston_buffalo_bayou,2020-04-01,31.285714285714285,0.59,,18.142857142857142,,
houston_buffalo_bayou,2020-05-01,58.916666666666664,0.6166666666666667,575.5833333333334,29.5,,
houston_buffalo_bayou,2020-06-01,42.76923076923077,0.4507692307692308,412.9230769230769,25.666666666666668,,
houston_buffalo_bayou,2020-07-01,47.36363636363637,0.29307692307692307,425.46153846153845,20.615384615384617,,8.4
houston_buffalo_bayou,2020-08-01,,,,,,7.6
houston_buffalo_bayou,2020-09-01,74.05555555555556,0.7388888888888889,617.0526315789474,28.27777777777778,,7.45
houston_buffalo_bayou,2020-11-01,121.36842105263158,1.308421052631579,866.0,46.68421052631579,,
houston_buffalo_bayou,2020-12-01,64.25,0.855,421.0,32.75,,8.1
houston_buffalo_bayou,2021-02-01,59.0,0.095,688.0,52.5,,
houston_buffalo_bayou,2021-03-01,79.52380952380952,0.9247619047619049,657.9166666666666,36.285714285714285,,
houston_buffalo_bayou,2021-04-01,100.0,1.1963157894736842,855.4736842105264,46.63157894736842,,
houston_buffalo_bayou,2021-05-01,21.133333333333333,0.29333333333333333,326.92857142857144,14.466666666666667,,7.6
houston_buffalo_bayou,2021-06-01,17.31578947368421,0.22789473684210526,270.06666666666666,12.421052631578947,,
houston_buffalo_bayou,2021-07-01,57.94736842105263,0.4063157894736842,766.0833333333334,30.789473684210527,,7.6
houston_buffalo_bayou,2021-08-01,75.0,0.773,605.2307692307693,34.7,,7.5
houston_buffalo_bayou,2021-09-01,,,,,,7.9
houston_buffalo_bayou,2021-10-01,71.0625,0.6775,541.0454545454545,28.5625,,
houston_buffalo_bayou,2021-11-01,63.1625,0.802125,738.5,31.175,,
houston_buffalo_bayou,2022-01-01,95.07692307692308,0.7638461538461538,677.4615384615385,43.53846153846154,,7.8
houston_buffalo_bayou,2022-02-01,115.0625,0.788125,1428.9444444444443,44.625,,
houston_buffalo_bayou,2022-03-01,72.78947368421052,0.7247368421052631,606.7894736842105,33.21052631578947,,
houston_buffalo_bayou,2022-04-01,109.88235294117646,1.2835294117647058,845.8823529411765,49.470588235294116,,
houston_buffalo_bayou,2022-05-01,91.8125,0.891875,737.8695652173913,44.5625,,
houston_buffalo_bayou,2022-07-01,91.78947368421052,1.0094736842105263,716.7272727272727,38.0,,
houston_buffalo_bayou,2022-09-01,104.8,0.48600000000000004,3782.777777777778,47.4,,
houston_buffalo_bayou,2022-10-01,126.8,1.4631578947368422,741.9615384615385,56.333333333333336,,
houston_buffalo_bayou,2022-11-01,32.46666666666667,0.3233333333333333,357.46666666666664,19.8,,
houston_buffalo_bayou,2022-12-01,39.25,0.1925,441.5,25.0,,
houston_buffalo_bayou,2023-01-01,29.0,0.1825,383.14285714285717,19.5,,
